,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
894,Shot Chart Detail,0022201048,358,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,45,243,1,0,20230317,ATL,GSW
895,Shot Chart Detail,0022201048,364,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,34,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,0,1,0,20230317,ATL,GSW
896,Shot Chart Detail,0022201048,377,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,41,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,10,1,0,20230317,ATL,GSW
897,Shot Chart Detail,0022201048,412,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,21,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,29,252,1,1,20230317,ATL,GSW
898,Shot Chart Detail,0022201048,418,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,-1,1,1,20230317,ATL,GSW
899,Shot Chart Detail,0022201048,445,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,11,Missed Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,1,1,0,20230317,ATL,GSW
900,Shot Chart Detail,0022201048,554,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,58,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,4,1,1,20230317,ATL,GSW
901,Shot Chart Detail,0022201048,565,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-103,231,1,1,20230317,ATL,GSW
902,Shot Chart Detail,0022201048,633,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,12,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,12,62,1,1,20230317,ATL,GSW
903,Shot Chart Detail,0022201048,661,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-140,208,1,0,20230317,ATL,GSW
904,Shot Chart Detail,0022201048,665,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,33,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,11,35,1,0,20230317,ATL,GSW
905,Shot Chart Detail,0022201048,670,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,12,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,-1,1,1,20230317,ATL,GSW
906,Shot Chart Detail,0022201048,685,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,140,230,1,0,20230317,ATL,GSW
907,Shot Chart Detail,0022201048,704,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,21,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,116,261,1,0,20230317,ATL,GSW
908,Shot Chart Detail,0022201061,26,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,30,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-21,47,1,0,20230318,MEM,GSW
909,Shot Chart Detail,0022201061,79,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,118,226,1,0,20230318,MEM,GSW
910,Shot Chart Detail,0022201061,154,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,50,203,461,1,0,20230318,MEM,GSW
911,Shot Chart Detail,0022201061,164,201939,Stephen Curry,1610612744,Golden State Warriors,2,11,47,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,17,1,1,20230318,MEM,GSW
912,Shot Chart Detail,0022201061,180,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,12,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-22,241,1,1,20230318,MEM,GSW
913,Shot Chart Detail,0022201061,214,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,2,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-51,245,1,0,20230318,MEM,GSW
914,Shot Chart Detail,0022201061,389,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,53,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,16,256,1,1,20230318,MEM,GSW
915,Shot Chart Detail,0022201061,408,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,33,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,65,126,1,0,20230318,MEM,GSW
916,Shot Chart Detail,0022201061,420,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,33,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,11,1,0,20230318,MEM,GSW
917,Shot Chart Detail,0022201061,434,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,16,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,129,244,1,0,20230318,MEM,GSW
918,Shot Chart Detail,0022201061,438,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,118,154,1,0,20230318,MEM,GSW
919,Shot Chart Detail,0022201061,590,201939,Stephen Curry,1610612744,Golden State Warriors,4,9,41,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,5,1,1,20230318,MEM,GSW
920,Shot Chart Detail,0022201061,595,201939,Stephen Curry,1610612744,Golden State Warriors,4,9,16,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,8,1,0,20230318,MEM,GSW
921,Shot Chart Detail,0022201061,627,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-103,233,1,1,20230318,MEM,GSW
922,Shot Chart Detail,0022201061,634,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,119,228,1,0,20230318,MEM,GSW
923,Shot Chart Detail,0022201074,50,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,2,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,11,1,0,20230320,HOU,GSW
924,Shot Chart Detail,0022201074,63,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,32,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-12,277,1,0,20230320,HOU,GSW
925,Shot Chart Detail,0022201074,79,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,51,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,4,52,1,0,20230320,HOU,GSW
926,Shot Chart Detail,0022201074,186,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,53,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-234,62,1,1,20230320,HOU,GSW
927,Shot Chart Detail,0022201074,190,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,169,196,1,0,20230320,HOU,GSW
928,Shot Chart Detail,0022201074,197,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,32,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,29,1,0,20230320,HOU,GSW
929,Shot Chart Detail,0022201074,223,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,12,1,1,20230320,HOU,GSW
930,Shot Chart Detail,0022201074,253,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,34,-147,309,1,1,20230320,HOU,GSW
931,Shot Chart Detail,0022201074,265,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,170,204,1,0,20230320,HOU,GSW
932,Shot Chart Detail,0022201074,289,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-199,169,1,1,20230320,HOU,GSW
933,Shot Chart Detail,0022201074,311,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,47,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,11,1,1,20230320,HOU,GSW
934,Shot Chart Detail,0022201074,317,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,5,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,22,1,0,20230320,HOU,GSW
935,Shot Chart Detail,0022201074,337,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,59,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,172,177,1,0,20230320,HOU,GSW
936,Shot Chart Detail,0022201074,364,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,31,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,9,1,1,20230320,HOU,GSW
937,Shot Chart Detail,0022201074,372,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,217,119,1,0,20230320,HOU,GSW
938,Shot Chart Detail,0022201074,391,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-159,182,1,0,20230320,HOU,GSW
939,Shot Chart Detail,0022201074,484,201939,Stephen Curry,1610612744,Golden State Warriors,4,11,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,1,1,1,20230320,HOU,GSW
940,Shot Chart Detail,0022201074,497,201939,Stephen Curry,1610612744,Golden State Warriors,4,10,48,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,17,1,1,20230320,HOU,GSW
941,Shot Chart Detail,0022201074,500,201939,Stephen Curry,1610612744,Golden State Warriors,4,10,8,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,228,108,1,1,20230320,HOU,GSW
942,Shot Chart Detail,0022201074,578,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30,138,272,1,0,20230320,HOU,GSW
943,Shot Chart Detail,0022201074,596,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,56,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,23,253,1,0,20230320,HOU,GSW
944,Shot Chart Detail,0022201074,601,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,223,120,1,0,20230320,HOU,GSW
945,Shot Chart Detail,0022201074,620,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,32,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-165,226,1,1,20230320,HOU,GSW
946,Shot Chart Detail,0022201086,116,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,33,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,10,1,1,20230322,DAL,GSW
947,Shot Chart Detail,0022201086,214,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,36,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,40,164,1,1,20230322,DAL,GSW
948,Shot Chart Detail,0022201086,225,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,59,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-94,252,1,0,20230322,DAL,GSW
949,Shot Chart Detail,0022201086,281,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,55,Made Shot,Step Back Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-71,155,1,1,20230322,DAL,GSW
950,Shot Chart Detail,0022201086,287,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,33,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,49,244,1,0,20230322,DAL,GSW
951,Shot Chart Detail,0022201086,326,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,55,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,104,232,1,1,20230322,DAL,GSW
952,Shot Chart Detail,0022201086,329,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,33,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-142,220,1,0,20230322,DAL,GSW
953,Shot Chart Detail,0022201086,370,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,41,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-33,21,1,0,20230322,DAL,GSW
954,Shot Chart Detail,0022201086,372,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,216,124,1,0,20230322,DAL,GSW
955,Shot Chart Detail,0022201086,391,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,28,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,49,99,1,1,20230322,DAL,GSW
956,Shot Chart Detail,0022201086,406,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,39,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,11,1,1,20230322,DAL,GSW
957,Shot Chart Detail,0022201086,422,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,31,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,43,24,1,0,20230322,DAL,GSW
958,Shot Chart Detail,0022201086,429,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,9,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,4,1,0,20230322,DAL,GSW
959,Shot Chart Detail,0022201086,526,201939,Stephen Curry,1610612744,Golden State Warriors,4,9,59,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,20,58,1,1,20230322,DAL,GSW
960,Shot Chart Detail,0022201086,544,201939,Stephen Curry,1610612744,Golden State Warriors,4,9,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,212,143,1,1,20230322,DAL,GSW
961,Shot Chart Detail,0022201086,553,201939,Stephen Curry,1610612744,Golden State Warriors,4,8,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,235,88,1,0,20230322,DAL,GSW
962,Shot Chart Detail,0022201086,600,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,1,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-178,177,1,0,20230322,DAL,GSW
963,Shot Chart Detail,0022201086,668,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,8,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,5,1,1,20230322,DAL,GSW
964,Shot Chart Detail,0022201103,11,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-211,168,1,0,20230324,GSW,PHI
965,Shot Chart Detail,0022201103,16,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,31,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,25,25,1,1,20230324,GSW,PHI
966,Shot Chart Detail,0022201103,54,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,45,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-39,22,1,1,20230324,GSW,PHI
967,Shot Chart Detail,0022201103,62,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,43,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,115,122,1,0,20230324,GSW,PHI
968,Shot Chart Detail,0022201103,93,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,56,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,15,1,1,20230324,GSW,PHI
969,Shot Chart Detail,0022201103,175,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,37,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,114,260,1,1,20230324,GSW,PHI
970,Shot Chart Detail,0022201103,309,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,47,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,32,1,0,20230324,GSW,PHI
971,Shot Chart Detail,0022201103,326,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,32,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,37,27,1,1,20230324,GSW,PHI
972,Shot Chart Detail,0022201103,332,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,57,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,136,237,1,0,20230324,GSW,PHI
973,Shot Chart Detail,0022201103,334,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,152,245,1,0,20230324,GSW,PHI
974,Shot Chart Detail,0022201103,337,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,30,Missed Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,10,53,1,0,20230324,GSW,PHI
975,Shot Chart Detail,0022201103,367,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,124,226,1,1,20230324,GSW,PHI
976,Shot Chart Detail,0022201103,421,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,11,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,58,26,1,1,20230324,GSW,PHI
977,Shot Chart Detail,0022201103,431,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-181,158,1,0,20230324,GSW,PHI
978,Shot Chart Detail,0022201103,512,201939,Stephen Curry,1610612744,Golden State Warriors,4,9,56,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-124,10,1,0,20230324,GSW,PHI
979,Shot Chart Detail,0022201103,596,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,22,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,61,185,1,1,20230324,GSW,PHI
980,Shot Chart Detail,0022201103,603,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,20,Made Shot,Turnaround Bank shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,110,24,1,1,20230324,GSW,PHI
981,Shot Chart Detail,0022201103,618,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,47,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,23,120,1,1,20230324,GSW,PHI
982,Shot Chart Detail,0022201121,24,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,17,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,1,1,1,20230326,GSW,MIN
983,Shot Chart Detail,0022201121,30,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,47,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-188,181,1,0,20230326,GSW,MIN
984,Shot Chart Detail,0022201121,218,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,38,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,118,159,1,0,20230326,GSW,MIN
985,Shot Chart Detail,0022201121,222,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,4,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,36,274,1,0,20230326,GSW,MIN
986,Shot Chart Detail,0022201121,225,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,34,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-38,32,1,0,20230326,GSW,MIN
987,Shot Chart Detail,0022201121,252,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,26,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,141,6,1,1,20230326,GSW,MIN
988,Shot Chart Detail,0022201121,258,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,52,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,66,270,1,0,20230326,GSW,MIN
989,Shot Chart Detail,0022201121,272,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,28,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-32,29,1,0,20230326,GSW,MIN
990,Shot Chart Detail,0022201121,307,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,15,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-112,90,1,1,20230326,GSW,MIN
991,Shot Chart Detail,0022201121,319,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,20,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-238,-6,1,1,20230326,GSW,MIN
992,Shot Chart Detail,0022201121,331,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,108,249,1,0,20230326,GSW,MIN
993,Shot Chart Detail,0022201121,339,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,3,Missed Shot,Turnaround Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-164,215,1,0,20230326,GSW,MIN
994,Shot Chart Detail,0022201121,362,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-203,161,1,0,20230326,GSW,MIN
995,Shot Chart Detail,0022201121,428,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,35,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-238,11,1,1,20230326,GSW,MIN
996,Shot Chart Detail,0022201121,436,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,25,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,32,25,1,1,20230326,GSW,MIN
997,Shot Chart Detail,0022201121,454,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,52,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,154,231,1,1,20230326,GSW,MIN
998,Shot Chart Detail,0022201121,460,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,21,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,51,46,1,0,20230326,GSW,MIN
999,Shot Chart Detail,0022201121,466,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,31,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-28,266,1,0,20230326,GSW,MIN
1000,Shot Chart Detail,0022201121,542,201939,Stephen Curry,1610612744,Golden State Warriors,4,10,6,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-127,103,1,1,20230326,GSW,MIN
1001,Shot Chart Detail,0022201121,609,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,26,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,148,227,1,0,20230326,GSW,MIN
1002,Shot Chart Detail,0022201121,622,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,23,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,15,178,1,0,20230326,GSW,MIN
1003,Shot Chart Detail,0022201121,633,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,27,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,61,10,1,0,20230326,GSW,MIN
1004,Shot Chart Detail,0022201121,693,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,0,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,-17,1,0,20230326,GSW,MIN
1005,Shot Chart Detail,0022201135,12,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,175,200,1,1,20230328,GSW,NOP
